timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
12:18:847709,-8.342439627995191e-07,-1.0409560672997031e-05,-0.047314584255218506,-0.008798211812973022,0.015731586143374443,0.03485112264752388,2.5856186766759492e-05,-9.491831588093191e-05,-0.05543796718120575,-0.010420823469758034,0.004296383820474148,-0.0006119964527897537
12:18:948548,-4.2022284674203547e-07,-9.932827197189908e-06,-0.047590989619493484,-0.00885013397783041,0.01575283147394657,0.03484797850251198,5.895434878766537e-05,8.611661905888468e-05,-0.055314891040325165,-0.010390381328761578,0.004269258119165897,-0.0006069575319997966
12:19:049502,-4.914419946544513e-07,-9.663891432865057e-06,-0.04786697402596474,-0.00890189316123724,0.015774060040712357,0.03484468534588814,5.854296887264354e-06,0.00013880018377676606,-0.05517697334289551,-0.010340278968214989,0.004238670691847801,-0.0006565489456988871
12:19:150379,-1.1502697816467844e-06,-9.840390703175217e-06,-0.04814286530017853,-0.008953703567385674,0.015795288607478142,0.03484136611223221,-0.00012200222408864647,-2.741333673839108e-06,-0.05515331029891968,-0.010339786298573017,0.004249368328601122,-0.0006710789748467505
12:19:251136,-1.0209026868324145e-06,-9.710859558254015e-06,-0.04841801896691322,-0.009005328640341759,0.01581619866192341,0.03483797237277031,-3.1082214263733476e-05,-4.48897662863601e-06,-0.05504782125353813,-0.010306131094694138,0.004209604579955339,-0.0006817571120336652
12:19:352017,-1.1417255336709786e-06,-9.224472705682274e-06,-0.04869288578629494,-0.009057020768523216,0.015837084501981735,0.03483440726995468,-3.703008405864239e-05,8.194916881620884e-05,-0.0549745075404644,-0.010331359691917896,0.004171147011220455,-0.0007223835564218462
12:19:452926,-1.0142359769815812e-06,-8.907700248528272e-06,-0.04896704480051994,-0.009108479134738445,0.015857795253396034,0.034830741584300995,7.534800533903763e-05,0.0001376214058836922,-0.05483667925000191,-0.01029242854565382,0.004123491235077381,-0.0007348872604779899
12:19:553657,-1.3596276176031097e-06,-9.027808118844405e-06,-0.049240853637456894,-0.009160046465694904,0.01587841659784317,0.03482713922858238,-4.6971934352768585e-05,-1.297400831390405e-05,-0.05477387085556984,-0.010309870354831219,0.004133372567594051,-0.000732904183678329
12:19:654085,-1.2118410950279213e-06,-8.263745257863775e-06,-0.04951408877968788,-0.009211357682943344,0.015898846089839935,0.03482320159673691,-2.0607219994417392e-05,0.00010509551066206768,-0.0546472929418087,-0.010265206918120384,0.004105726256966591,-0.0007827772642485797
12:19:754630,-1.1653380624920828e-06,-7.977787390700541e-06,-0.04978678748011589,-0.00926253292709589,0.015919096767902374,0.03481930494308472,2.448687155265361e-05,6.96068600518629e-05,-0.0545492097735405,-0.010236215777695179,0.004032916389405727,-0.0007754453108645976
