timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
26:09:601490,1.6309361399180489e-06,-1.636189153941814e-05,5.582836820394732e-06,0.05234420672059059,-2.4714020128158154e-06,-6.725221282977145e-06,0.00033158843871206045,-0.00022990706202108413,0.0004620742693077773,-0.0008670657407492399,6.862096779514104e-05,-3.1458937883144245e-05
26:09:702130,3.3734347653080476e-06,-1.7801441572373733e-05,7.933326742204372e-06,0.05233955755829811,-2.114046765200328e-06,-6.886489700264065e-06,0.00035395435406826437,-0.00030487217009067535,0.00047011813148856163,-0.0009285380365327001,6.802946154493839e-05,-3.298954834463075e-05
26:09:802855,4.933425316266948e-06,-1.9419541786191985e-05,1.0362126886320766e-05,0.05233468487858772,-1.825917365749774e-06,-7.08979541741428e-06,0.0003031308588106185,-0.0003472705138847232,0.00048425758723169565,-0.0009815876837819815,5.775031240773387e-05,-4.121477104490623e-05
26:09:903621,6.496611604234204e-06,-2.100804340443574e-05,1.2779967619280796e-05,0.05232952907681465,-1.4754842823094805e-06,-7.343603556364542e-06,0.00028981189825572073,-0.00033700434141792357,0.0004859415930695832,-0.0010327281197533011,7.001943595241755e-05,-5.1332313887542114e-05
26:10:004643,7.931103937153239e-06,-2.2677515516988933e-05,1.5142956726776902e-05,0.05232410877943039,-1.1702104529831558e-06,-7.638473107363097e-06,0.00026790276751853526,-0.0003374450607225299,0.00047321568126790226,-0.001082463189959526,7.15815185685642e-05,-6.376265082508326e-05
26:10:105117,9.143308489001356e-06,-2.4520630176994018e-05,1.7512706108391285e-05,0.05231837183237076,-8.972319847089238e-07,-7.96154017734807e-06,0.00024717795895412564,-0.0003714710474014282,0.00047771050594747066,-0.0011438356013968587,6.499840674223378e-05,-7.051038119243458e-05
26:10:205829,1.0191955880145542e-05,-2.6351399355917238e-05,1.9756305846385658e-05,0.05231236666440964,-6.329289021778095e-07,-8.285692274512257e-06,0.0002157242997782305,-0.0003748902236111462,0.00045204992056824267,-0.001200618571601808,5.720059198210947e-05,-6.880133150843903e-05
26:10:306353,1.1323189028189518e-05,-2.8384451070451178e-05,2.1912521333433688e-05,0.05230596661567688,-3.599833178213885e-07,-8.608968528278638e-06,0.00021251746511552483,-0.00039413562626577914,0.00042647283407859504,-0.001269452041015029,5.440098902909085e-05,-6.856003165012226e-05
26:10:407074,1.2359544598439243e-05,-3.0419498216360807e-05,2.3996562958927825e-05,0.052299149334430695,-1.4732108866155613e-07,-8.986498869489878e-06,0.00021219023619778454,-0.0004018284671474248,0.00041360416798852384,-0.0013593771727755666,4.1901006625266746e-05,-7.332326640607789e-05
26:10:507723,1.3150540326023474e-05,-3.2440981158288196e-05,2.600497828098014e-05,0.052291881293058395,1.3087779393572418e-07,-9.376651178172324e-06,0.0001610803446965292,-0.00039183671469800174,0.0003984292852692306,-0.0014519145479425788,5.3194478823570535e-05,-7.734331302344799e-05
