timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
24:33:994272,3.4874478842539247e-06,-1.3174283139960608e-06,-0.05632690712809563,-2.149220335923019e-06,-1.0766103741843835e-06,3.1767999075782427e-07,4.657874887925573e-05,7.572254253318533e-05,-0.12065050005912781,-1.4500938959827181e-05,5.961454917269293e-06,6.727697382302722e-06
24:34:095187,3.5019177175854566e-06,-1.1537242698977934e-06,-0.05692954733967781,-1.9819935914711095e-06,-1.036895923789416e-06,2.912465504323336e-07,2.0902258256683126e-05,4.451411223271862e-05,-0.12054223567247391,2.3676248019910417e-05,-5.083966698293807e-06,-8.289615834655706e-06
24:34:196146,3.364496706126374e-06,-1.209888296216377e-06,-0.05753149092197418,-1.9758613234444056e-06,-1.0075115142171853e-06,4.501697219438938e-07,2.11965470953146e-05,3.988408207078464e-05,-0.12038853019475937,1.4568810911441687e-05,-2.381611693635932e-06,2.8354974347166717e-05
24:34:296678,3.337024963911972e-06,-1.491411353526928e-06,-0.05813310295343399,-2.047268708338379e-06,-1.0866035609069513e-06,3.4429479001119034e-07,-1.1930289474548772e-05,-5.221293758950196e-05,-0.12030996382236481,5.160544333193684e-06,-4.674600404541707e-06,-1.0480266610102262e-05
24:34:397554,3.3881447052408475e-06,-1.260704038941185e-06,-0.05873410403728485,-1.996391347347526e-06,-1.0830475503098569e-06,3.0461012556770584e-07,-2.5758869014680386e-05,6.350960029521957e-05,-0.12019716948270798,1.613371182429546e-06,9.418928129889537e-06,-1.2948878065799363e-05
24:34:498379,3.7222177979856497e-06,-1.3717925639866735e-06,-0.05933453515172005,-1.845645442699606e-06,-1.1182421530975262e-06,1.5894890736944944e-07,5.681733455276117e-05,2.4935967303463258e-05,-0.12009211629629135,5.3505678806686774e-05,7.390994483102986e-07,-4.010574411950074e-05
24:34:599112,3.083416004301398e-06,-1.4382295603354578e-06,-0.059934139251708984,-1.9289723240945023e-06,-9.683521966508124e-07,2.5170317030642764e-07,-9.569978283252567e-05,7.642750006198185e-07,-0.11992945522069931,1.2371176580927568e-06,2.9251090381876566e-05,6.382541869243141e-06
24:34:700043,2.8445033422030974e-06,-1.6454113165309536e-06,-0.06053324043750763,-2.0480533748923335e-06,-9.458702834308497e-07,2.91485491743515e-07,-6.972709525143728e-05,-5.6293047236977145e-05,-0.11982198059558868,-2.108610533468891e-05,5.750470336352009e-06,1.2518536095740274e-05
24:34:800817,2.446524376864545e-06,-1.8783806581268436e-06,-0.06113181263208389,-2.043416088781669e-06,-9.534984428682947e-07,2.7827417170556146e-07,-6.685982225462794e-05,-6.445272447308525e-05,-0.11972352862358093,-9.039655992637563e-07,-4.001537945441669e-06,-2.520696682495327e-07
24:34:901317,2.2301844637695467e-06,-2.274862936246791e-06,-0.061729855835437775,-2.061136456177337e-06,-1.0067374205391388e-06,2.6505927053221967e-07,-1.1110644663858693e-05,-3.583303259802051e-05,-0.1195998266339302,1.270565735467244e-05,-1.4010014638188295e-05,-7.397676199616399e-06
24:35:002144,2.012019649555441e-06,-2.3346951820713002e-06,-0.06232740357518196,-2.1578239284281153e-06,-9.24890798614797e-07,2.2533109245159721e-07,-4.6477576688630506e-05,-2.135291106242221e-05,-0.11951033771038055,-2.2209283997653984e-05,1.38433470056043e-05,-2.9634879865625408e-06
24:35:102885,1.5106043065316044e-06,-2.308607918166672e-06,-0.06292407959699631,-2.136773673555581e-06,-8.043364800869313e-07,2.518746669011307e-07,-0.0001362995244562626,-3.228214700357057e-05,-0.11934337764978409,-8.656259524286725e-06,2.450993088132236e-05,1.2329407184097363e-07
24:35:203453,1.4216110457709874e-06,-2.052746367553482e-06,-0.06352030485868454,-2.009936906688381e-06,-6.365112312778365e-07,1.856169689062881e-07,-3.896119960700162e-05,5.010009772377089e-05,-0.11925937980413437,2.3053098630043678e-05,3.741915134014562e-05,-6.530287919304101e-06
24:35:303878,7.398911634481919e-07,-2.278765805385774e-06,-0.0641157478094101,-2.1498142359632766e-06,-6.054485197637405e-07,2.386827304690087e-07,-0.00013468816177919507,-3.49497095157858e-05,-0.11910288035869598,-6.284755727392621e-06,1.643461837375071e-05,1.0701749488362111e-05
24:35:404614,8.116635399346706e-07,-2.2243034436542075e-06,-0.06471074372529984,-2.231553253295715e-06,-5.42598797892424e-07,2.2545302158505365e-07,-6.179774209158495e-05,1.3443125681078527e-05,-0.11900601536035538,-1.7096239389502443e-05,1.7395175746059977e-05,-3.0367530143848853e-06
24:35:505546,1.0741467804109561e-06,-2.321197371202288e-06,-0.06530509889125824,-2.025811909334152e-06,-6.40585426481266e-07,1.06110199737941e-07,9.02488682186231e-05,2.6204186724498868e-05,-0.1188926100730896,3.186396133969538e-05,-8.612515557615552e-06,-1.5955707567627542e-05
