timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
40:45:938215,-0.07013536244630814,0.05314682796597481,0.09914104640483856,0.0323747843503952,-0.006996171083301306,0.016389256343245506,0.02232922613620758,-0.026713509112596512,0.005761299282312393,-0.005747617222368717,-0.015073863789439201,-0.0018367323791608214
40:46:038955,-0.06785551458597183,0.050456780940294266,0.09962451457977295,0.031772300601005554,-0.008490949869155884,0.016189252957701683,0.02325499802827835,-0.02740384079515934,0.0038262822199612856,-0.006283857859671116,-0.014776426367461681,-0.002121503697708249
40:46:140072,-0.06549152731895447,0.04770737513899803,0.09990985691547394,0.031108086928725243,-0.009963465854525566,0.015966292470693588,0.023939378559589386,-0.027654780074954033,0.001997666899114847,-0.006888094358146191,-0.01472698524594307,-0.0022356624249368906
40:46:240963,-0.0630740150809288,0.04493020102381706,0.10000786185264587,0.030384454876184464,-0.011425639502704144,0.015734083950519562,0.024460365995764732,-0.028003903105854988,8.379060454899445e-05,-0.00747981620952487,-0.01453730370849371,-0.0023585481103509665
40:46:345236,-0.060600634664297104,0.04210734739899635,0.09991206228733063,0.029599349945783615,-0.012867352925240993,0.01548917405307293,0.02497548609972,-0.028464097529649734,-0.001933980151079595,-0.008128772489726543,-0.014317257329821587,-0.002514785388484597
40:46:446520,-0.05807385966181755,0.039240702986717224,0.09962043166160583,0.028754055500030518,-0.014284391887485981,0.015230469405651093,0.025475934147834778,-0.028914187103509903,-0.0038274694234132767,-0.008747963234782219,-0.014044065028429031,-0.002646049251779914
40:46:547156,-0.055492933839559555,0.036334674805402756,0.09913497418165207,0.02785414643585682,-0.01567218266427517,0.014956586062908173,0.026074601337313652,-0.029114406555891037,-0.005769826006144285,-0.009237359277904034,-0.013696296140551567,-0.0028252853080630302
40:46:648129,-0.052721057087183,0.03324194625020027,0.09842094033956528,0.02685122936964035,-0.01709553226828575,0.014653539285063744,0.026599809527397156,-0.02962499111890793,-0.007747363299131393,-0.00981928501278162,-0.013379804790019989,-0.0029426938854157925
40:46:748728,-0.05003302916884422,0.03026494011282921,0.0975465476512909,0.02584254927933216,-0.018419114872813225,0.014349967241287231,0.027162250131368637,-0.029948730021715164,-0.009584818966686726,-0.01036224327981472,-0.01311141811311245,-0.0031149054411798716
40:46:849709,-0.04728643223643303,0.02725815400481224,0.09648449718952179,0.024786023423075676,-0.019706664606928825,0.014030762016773224,0.027718277648091316,-0.03020683117210865,-0.011513802222907543,-0.010773886926472187,-0.012704146094620228,-0.003267846768721938
40:46:950516,-0.04449482262134552,0.02422177419066429,0.09523344784975052,0.02368047647178173,-0.020956190302968025,0.013697870075702667,0.028150519356131554,-0.03052716702222824,-0.01338003110140562,-0.01129726693034172,-0.012327573262155056,-0.0033713746815919876
40:47:051304,-0.041659876704216,0.02116110362112522,0.09379831701517105,0.02252895012497902,-0.02216470241546631,0.013351568020880222,0.02855861373245716,-0.030728967860341072,-0.0152395935729146,-0.011739938519895077,-0.011934624053537846,-0.0035334571730345488
40:47:151903,-0.03878854960203171,0.018080933019518852,0.09218188375234604,0.021333549171686172,-0.023328591138124466,0.012992932461202145,0.028928043320775032,-0.030868275091052055,-0.016963714733719826,-0.012135248631238937,-0.011404446326196194,-0.0036707420367747545
40:47:252500,-0.03587609529495239,0.014983173459768295,0.09038639813661575,0.020096555352211,-0.02444852516055107,0.012621221132576466,0.02925601415336132,-0.0311263520270586,-0.018812084570527077,-0.012552107684314251,-0.010978663340210915,-0.003785334527492523
40:47:353241,-0.032778140157461166,0.01171441562473774,0.08831313252449036,0.018756937235593796,-0.025573767721652985,0.012217690236866474,0.029629003256559372,-0.031201643869280815,-0.02059529721736908,-0.012949401512742043,-0.010456891730427742,-0.0038788975216448307
40:47:453924,-0.029796011745929718,0.008588477969169617,0.08616454899311066,0.017444191500544548,-0.026594843715429306,0.011820891872048378,0.02994607388973236,-0.03129569813609123,-0.022303735837340355,-0.013279421254992485,-0.009949330240488052,-0.004036853089928627
40:47:554918,-0.026786208152770996,0.0054550813511013985,0.08384893089532852,0.01609724573791027,-0.027563979849219322,0.011412234976887703,0.030323591083288193,-0.03131411597132683,-0.023905863985419273,-0.013613300397992134,-0.009464746341109276,-0.004146302584558725
40:47:655973,-0.023747138679027557,0.002315599238499999,0.08137080818414688,0.014718402177095413,-0.028479253873229027,0.010992821305990219,0.030582234263420105,-0.0313665047287941,-0.025515694171190262,-0.013912883587181568,-0.00889546237885952,-0.004251300357282162
40:47:756491,-0.020685523748397827,-0.0008249542443081737,0.07873598486185074,0.013313226401805878,-0.02934124507009983,0.01056066993623972,0.030703740194439888,-0.03151169419288635,-0.027085162699222565,-0.014204183593392372,-0.008358269929885864,-0.004354816861450672
40:47:857180,-0.017600800842046738,-0.003964493982493877,0.07594934850931168,0.011881510727107525,-0.03014404885470867,0.010119657963514328,0.030913421884179115,-0.03133305534720421,-0.02858830615878105,-0.014454090036451817,-0.007735140156000853,-0.00446796091273427
40:47:958419,-0.01434415578842163,-0.007258462719619274,0.072864830493927,0.010353871621191502,-0.030926087871193886,0.00964442640542984,0.031066827476024628,-0.031359586864709854,-0.030055725947022438,-0.014641374349594116,-0.0071646603755652905,-0.004568110220134258
40:48:062580,-0.01123055163770914,-0.010389147326350212,0.06978211551904678,0.008877644315361977,-0.03160965070128441,0.009182345122098923,0.031312279403209686,-0.03124774806201458,-0.031456731259822845,-0.01482293102890253,-0.0065472787246108055,-0.004648065660148859
40:48:163023,-0.008103148080408573,-0.013506194576621056,0.06656529009342194,0.007384171709418297,-0.03223002329468727,0.00871221162378788,0.03138064593076706,-0.03105965629220009,-0.03280889242887497,-0.015006964094936848,-0.005875765811651945,-0.004771802108734846
40:48:263580,-0.00496924901381135,-0.016609713435173035,0.06321755796670914,0.005877834279090166,-0.0327887088060379,0.008232994005084038,0.031463202089071274,-0.03095019981265068,-0.03405832126736641,-0.015060951933264732,-0.005328296683728695,-0.004831469152122736
40:48:364089,-0.001829597749747336,-0.019698144868016243,0.05974776670336723,0.004359866958111525,-0.033284496515989304,0.007745266426354647,0.03138647973537445,-0.030793335288763046,-0.03521906957030296,-0.015221214853227139,-0.0046630785800516605,-0.004916174802929163
