timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
29:35:071597,4.523085863183951e-06,2.180792989747715e-06,3.00303568678828e-08,9.888678960123798e-07,-2.5381650630151853e-06,-0.04672299325466156,-5.987093027215451e-05,-3.1461953767575324e-05,-1.899759445223026e-05,1.2086674360034522e-05,3.909566657966934e-06,-0.014901389367878437
29:35:172255,4.412419912114274e-06,2.3958943984325742e-06,-4.8626436210952306e-08,1.0343088661102229e-06,-2.4843109258654295e-06,-0.046797070652246475,-3.5717715945793316e-05,3.0032348149688914e-05,-1.7842716260929592e-05,1.0495799870113842e-05,1.1524624596859212e-06,-0.014814398251473904
29:35:272672,4.143973001191625e-06,2.572659468569327e-06,-9.019741753490962e-08,9.857855047812336e-07,-2.3474406134482706e-06,-0.0468706376850605,-6.297127401921898e-05,5.898943527427036e-06,-1.6503958022440202e-06,-1.717009013191273e-06,3.228034620406106e-05,-0.014718000777065754
29:35:373393,4.0871373130357824e-06,2.573060100985458e-06,-1.9923184879644396e-07,9.036501751324977e-07,-2.4527246296202065e-06,-0.046943798661231995,-3.099752120760968e-06,-3.611204738263041e-05,-1.8984203052241355e-05,-2.2913667635293677e-05,-9.057775059773121e-06,-0.014637734740972519
29:35:473873,3.5870782539859647e-06,2.4909586500143632e-06,-2.1365153202168585e-07,8.28025576993241e-07,-2.43550266532111e-06,-0.04701649025082588,-7.219334656838328e-05,-8.479817915940657e-05,-5.256406439002603e-06,-3.890031439368613e-05,-2.7274672902422026e-06,-0.014538798481225967
29:35:574329,3.508990630507469e-06,2.564961960160872e-06,-2.706977397792798e-07,8.203102197512635e-07,-2.466070782247698e-06,-0.04708871245384216,6.49955427434179e-06,-5.8760324463946745e-05,-5.717954081774224e-06,-2.088427027047146e-05,-1.5467989214812405e-05,-0.01444728672504425
29:35:675146,3.1908757591736503e-06,2.6979384983860655e-06,-3.0552504881597997e-07,9.126776490120392e-07,-2.3380655420623953e-06,-0.047160420566797256,-4.978295328328386e-05,-2.6703499315772206e-05,9.738746484799776e-06,2.619628685351927e-05,6.339771061902866e-06,-0.014353988692164421
29:35:775651,2.6998579869541572e-06,3.0029202662262833e-06,-2.832309746736428e-07,8.520538017364743e-07,-2.321123474757769e-06,-0.04723171144723892,-9.136363223660737e-05,4.8339617933379486e-05,3.1391715310746804e-05,3.943398496630834e-06,2.036211299127899e-06,-0.014275255613029003
29:35:876108,2.0610150386346504e-06,3.0027140383026563e-06,-3.341801857459359e-07,7.509538590966258e-07,-2.320074827366625e-06,-0.0473024919629097,-0.00013200173270888627,-6.526629192649125e-08,1.3345465958991554e-05,-2.1923242456978187e-05,-8.198152499971911e-06,-0.014175394549965858
29:35:976775,1.8598279893922154e-06,2.9995555905770743e-06,-4.1350517676619347e-07,6.605900466638559e-07,-2.3289564978767885e-06,-0.04737284407019615,-6.667747220490128e-05,-7.269967682077549e-06,-6.8465728872979525e-06,-3.802133142016828e-05,-1.1001221537298989e-05,-0.01408237125724554
29:36:077178,1.7969476857615518e-06,3.117130745522445e-06,-3.251801956594136e-07,5.929346116317902e-07,-2.3675281681789784e-06,-0.04744269326329231,-4.466610698727891e-05,3.113623461103998e-05,2.0901827156194486e-05,-2.7614682039711624e-05,-1.8247237676405348e-05,-0.013979031704366207
29:36:177857,1.6333864323314629e-06,3.208788257325068e-06,-4.1870939071486646e-07,5.784154382126871e-07,-2.414734808553476e-06,-0.04751202464103699,-4.247961987857707e-05,-8.624473593954463e-06,-3.574699348973809e-06,-1.2383908142510336e-05,-1.953166429302655e-05,-0.013865413144230843
29:36:278269,1.6321242810590775e-06,3.2265554636978777e-06,-4.762466687679989e-07,5.092851438348589e-07,-2.570205197116593e-06,-0.04758100211620331,1.1914194146811496e-05,-6.443941674660891e-05,-1.1691128747770563e-05,-1.8765607819659635e-05,-4.1284420149168e-05,-0.013787680305540562
29:36:379088,1.6896963188628433e-06,3.2986667974910233e-06,-5.476013029692695e-07,4.541537350633007e-07,-2.7030130240746075e-06,-0.04764953628182411,4.167271254118532e-05,-4.161922333878465e-05,-2.9012970117037185e-05,-1.4894901141815353e-05,-4.6517208829754964e-05,-0.013705473393201828
29:36:479744,1.7395984741597204e-06,3.3194305615324993e-06,-5.463932666316396e-07,4.312366286285396e-07,-2.7217054139327956e-06,-0.04771753028035164,1.150628122559283e-05,8.194238034775481e-07,-2.1136314899194986e-05,-9.277250683226157e-06,-6.911147465871181e-06,-0.013599398545920849
29:36:580466,1.972786094484036e-06,3.5288137496536365e-06,-7.143740958781564e-07,3.9101226434468117e-07,-2.7854798645421397e-06,-0.047785185277462006,2.4548351120756706e-06,6.804569420637563e-05,-3.69222616427578e-05,-1.4827154700469691e-05,-3.1347468620879226e-07,-0.01353131327778101
